sex,cause,name,year,value,lastValue,rank
Both,Non-communicable diseases,Other environmental risks,2005,88.90992895,58.6562618,13
Both,Non-communicable diseases,Childhood maltreatment,2005,81.43863122,81.52228465,14
Both,Non-communicable diseases,Unsafe sex,2005,51.62998462,43.9591995,15
Both,Non-communicable diseases,Intimate partner violence,2005,26.57776631,28.22153746,16
Both,Non-communicable diseases,Child and maternal malnutrition,2005,4.855396446,3.868660034,17
Both,Non-communicable diseases,Tobacco,2006,2246.887572,1703.235775,1
Both,Non-communicable diseases,Dietary risks,2006,1694.224029,1338.474071,2
Both,Non-communicable diseases,High systolic blood pressure,2006,1522.180381,1079.722422,3
Both,Non-communicable diseases,High body-mass index,2006,1443.208084,1351.826614,4
Both,Non-communicable diseases,High fasting plasma glucose,2006,1023.813786,1098.180812,5
Both,Non-communicable diseases,High LDL cholesterol,2006,835.9721317,580.3970841,6
Both,Non-communicable diseases,Occupational risks,2006,671.9800149,618.3645368,7
Both,Non-communicable diseases,Alcohol use,2006,643.5997413,620.7486448,8
Both,Non-communicable diseases,Drug use,2006,504.1828051,534.1370218,9
Both,Non-communicable diseases,Air pollution,2006,489.0319898,388.491936,10
Both,Non-communicable diseases,Impaired kidney function,2006,262.4814866,219.9578065,11
Both,Non-communicable diseases,Low physical activity,2006,229.7717975,171.9935665,12
Both,Non-communicable diseases,Other environmental risks,2006,85.87524305,58.6562618,13
Both,Non-communicable diseases,Childhood maltreatment,2006,82.09753658,81.52228465,14
Both,Non-communicable diseases,Unsafe sex,2006,50.56196259,43.9591995,15
Both,Non-communicable diseases,Intimate partner violence,2006,26.60223181,28.22153746,16
Both,Non-communicable diseases,Child and maternal malnutrition,2006,4.794283527,3.868660034,17
Both,Non-communicable diseases,Tobacco,2007,2150.843413,1703.235775,1
Both,Non-communicable diseases,Dietary risks,2007,1611.705049,1338.474071,2
Both,Non-communicable diseases,High systolic blood pressure,2007,1421.043058,1079.722422,3
Both,Non-communicable diseases,High body-mass index,2007,1413.045735,1351.826614,4
Both,Non-communicable diseases,High fasting plasma glucose,2007,1007.247828,1098.180812,5
Both,Non-communicable diseases,High LDL cholesterol,2007,781.2030285,580.3970841,6
Both,Non-communicable diseases,Occupational risks,2007,661.5545714,618.3645368,7
Both,Non-communicable diseases,Alcohol use,2007,641.1200598,620.7486448,8
Both,Non-communicable diseases,Drug use,2007,513.3137925,534.1370218,9
Both,Non-communicable diseases,Air pollution,2007,473.9454556,388.491936,10
Both,Non-communicable diseases,Impaired kidney function,2007,253.4019798,219.9578065,11
Both,Non-communicable diseases,Low physical activity,2007,217.1588437,171.9935665,12
Both,Non-communicable diseases,Childhood maltreatment,2007,82.97219549,81.52228465,13
Both,Non-communicable diseases,Other environmental risks,2007,81.33447516,58.6562618,14
Both,Non-communicable diseases,Unsafe sex,2007,49.47802094,43.9591995,15
Both,Non-communicable diseases,Intimate partner violence,2007,26.84068046,28.22153746,16
Both,Non-communicable diseases,Child and maternal malnutrition,2007,4.609541044,3.868660034,17
Both,Non-communicable diseases,Tobacco,2008,2093.31271,1703.235775,1
Both,Non-communicable diseases,Dietary risks,2008,1570.884741,1338.474071,2
Both,Non-communicable diseases,High body-mass index,2008,1405.044694,1351.826614,3
Both,Non-communicable diseases,High systolic blood pressure,2008,1358.158184,1079.722422,4
Both,Non-communicable diseases,High fasting plasma glucose,2008,1009.189527,1098.180812,5
Both,Non-communicable diseases,High LDL cholesterol,2008,750.4806633,580.3970841,6
Both,Non-communicable diseases,Occupational risks,2008,658.4862456,618.3645368,7
Both,Non-communicable diseases,Alcohol use,2008,645.2683751,620.7486448,8
Both,Non-communicable diseases,Drug use,2008,525.9873091,534.1370218,9
Both,Non-communicable diseases,Air pollution,2008,468.6272128,388.491936,10
Both,Non-communicable diseases,Impaired kidney function,2008,248.339887,219.9578065,11
Both,Non-communicable diseases,Low physical activity,2008,210.1741407,171.9935665,12
Both,Non-communicable diseases,Childhood maltreatment,2008,84.18443091,81.52228465,13
Both,Non-communicable diseases,Other environmental risks,2008,78.43655329,58.6562618,14
Both,Non-communicable diseases,Unsafe sex,2008,49.50225065,43.9591995,15
Both,Non-communicable diseases,Intimate partner violence,2008,27.16925321,28.22153746,16
Both,Non-communicable diseases,Child and maternal malnutrition,2008,4.481680953,3.868660034,17
Both,Non-communicable diseases,Tobacco,2009,2007.196592,1703.235775,1
Both,Non-communicable diseases,Dietary risks,2009,1500.194104,1338.474071,2
Both,Non-communicable diseases,High body-mass index,2009,1376.605843,1351.826614,3
Both,Non-communicable diseases,High systolic blood pressure,2009,1272.152791,1079.722422,4
Both,Non-communicable diseases,High fasting plasma glucose,2009,994.9806953,1098.180812,5
Both,Non-communicable diseases,High LDL cholesterol,2009,703.6761184,580.3970841,6
Both,Non-communicable diseases,Occupational risks,2009,648.3426351,618.3645368,7
Both,Non-communicable diseases,Alcohol use,2009,639.947983,620.7486448,8
Both,Non-communicable diseases,Drug use,2009,527.0624015,534.1370218,9
Both,Non-communicable diseases,Air pollution,2009,453.8064871,388.491936,10
Both,Non-communicable diseases,Impaired kidney function,2009,238.6790845,219.9578065,11
Both,Non-communicable diseases,Low physical activity,2009,198.4464787,171.9935665,12
Both,Non-communicable diseases,Childhood maltreatment,2009,84.96571818,81.52228465,13
Both,Non-communicable diseases,Other environmental risks,2009,74.32492513,58.6562618,14
Both,Non-communicable diseases,Unsafe sex,2009,47.42081743,43.9591995,15
Both,Non-communicable diseases,Intimate partner violence,2009,27.4782134,28.22153746,16
Both,Non-communicable diseases,Child and maternal malnutrition,2009,4.481204732,3.868660034,17
Both,Non-communicable diseases,Tobacco,2010,1945.433871,1703.235775,1
Both,Non-communicable diseases,Dietary risks,2010,1448.661902,1338.474071,2
Both,Non-communicable diseases,High body-mass index,2010,1358.835183,1351.826614,3
Both,Non-communicable diseases,High systolic blood pressure,2010,1208.414214,1079.722422,4
Both,Non-communicable diseases,High fasting plasma glucose,2010,988.0947408,1098.180812,5
Both,Non-communicable diseases,High LDL cholesterol,2010,667.0262354,580.3970841,6
Both,Non-communicable diseases,Occupational risks,2010,640.0366901,618.3645368,7
Both,Non-communicable diseases,Alcohol use,2010,636.0450717,620.7486448,8
Both,Non-communicable diseases,Drug use,2010,523.7718688,534.1370218,9
Both,Non-communicable diseases,Air pollution,2010,442.604743,388.491936,10
Both,Non-communicable diseases,Impaired kidney function,2010,232.5192789,219.9578065,11
Both,Non-communicable diseases,Low physical activity,2010,190.0943609,171.9935665,12
Both,Non-communicable diseases,Childhood maltreatment,2010,85.24139475,81.52228465,13
Both,Non-communicable diseases,Other environmental risks,2010,70.99052064,58.6562618,14
Both,Non-communicable diseases,Unsafe sex,2010,47.33680247,43.9591995,15
Both,Non-communicable diseases,Intimate partner violence,2010,27.64100578,28.22153746,16
Both,Non-communicable diseases,Child and maternal malnutrition,2010,4.283339477,3.868660034,17
Both,Non-communicable diseases,Tobacco,2011,1873.261478,1703.235775,1
Both,Non-communicable diseases,Dietary risks,2011,1381.358005,1338.474071,2
Both,Non-communicable diseases,High body-mass index,2011,1329.951358,1351.826614,3
Both,Non-communicable diseases,High systolic blood pressure,2011,1137.445274,1079.722422,4
Both,Non-communicable diseases,High fasting plasma glucose,2011,975.2370326,1098.180812,5
Both,Non-communicable diseases,Occupational risks,2011,629.3852081,618.3645368,6
Both,Non-communicable diseases,Alcohol use,2011,626.5676505,620.7486448,7
Both,Non-communicable diseases,High LDL cholesterol,2011,625.688651,580.3970841,8
Both,Non-communicable diseases,Drug use,2011,514.7524846,534.1370218,9
Both,Non-communicable diseases,Air pollution,2011,437.4403117,388.491936,10
Both,Non-communicable diseases,Impaired kidney function,2011,225.0610605,219.9578065,11
Both,Non-communicable diseases,Low physical activity,2011,180.0041679,171.9935665,12
Both,Non-communicable diseases,Childhood maltreatment,2011,85.00147055,81.52228465,13
Both,Non-communicable diseases,Other environmental risks,2011,67.25524721,58.6562618,14
Both,Non-communicable diseases,Unsafe sex,2011,45.68612174,43.9591995,15
Both,Non-communicable diseases,Intimate partner violence,2011,27.70619188,28.22153746,16
Both,Non-communicable diseases,Child and maternal malnutrition,2011,4.178054834,3.868660034,17
Both,Non-communicable diseases,Tobacco,2012,1816.254585,1703.235775,1
Both,Non-communicable diseases,Dietary risks,2012,1337.308738,1338.474071,2
Both,Non-communicable diseases,High body-mass index,2012,1313.289673,1351.826614,3
Both,Non-communicable diseases,High systolic blood pressure,2012,1092.394927,1079.722422,4
Both,Non-communicable diseases,High fasting plasma glucose,2012,978.0937638,1098.180812,5
Both,Non-communicable diseases,Occupational risks,2012,621.6883453,618.3645368,6
Both,Non-communicable diseases,Alcohol use,2012,616.7528553,620.7486448,7
Both,Non-communicable diseases,High LDL cholesterol,2012,597.2758318,580.3970841,8
Both,Non-communicable diseases,Drug use,2012,510.7695882,534.1370218,9
Both,Non-communicable diseases,Air pollution,2012,411.2073136,388.491936,10
Both,Non-communicable diseases,Impaired kidney function,2012,221.260378,219.9578065,11
Both,Non-communicable diseases,Low physical activity,2012,173.9345187,171.9935665,12
Both,Non-communicable diseases,Childhood maltreatment,2012,84.6491358,81.52228465,13
Both,Non-communicable diseases,Other environmental risks,2012,64.50968566,58.6562618,14
Both,Non-communicable diseases,Unsafe sex,2012,44.19045258,43.9591995,15
Both,Non-communicable diseases,Intimate partner violence,2012,27.79603133,28.22153746,16
Both,Non-communicable diseases,Child and maternal malnutrition,2012,4.013771837,3.868660034,17
Both,Non-communicable diseases,Tobacco,2013,1798.893371,1703.235775,1
Both,Non-communicable diseases,Dietary risks,2013,1338.856263,1338.474071,2
Both,Non-communicable diseases,High body-mass index,2013,1323.458671,1351.826614,3
Both,Non-communicable diseases,High systolic blood pressure,2013,1086.779946,1079.722422,4
Both,Non-communicable diseases,High fasting plasma glucose,2013,999.4917164,1098.180812,5
Both,Non-communicable diseases,Alcohol use,2013,624.1611924,620.7486448,6
Both,Non-communicable diseases,Occupational risks,2013,624.084665,618.3645368,7
Both,Non-communicable diseases,High LDL cholesterol,2013,593.8788089,580.3970841,8
Both,Non-communicable diseases,Drug use,2013,521.7643673,534.1370218,9
Both,Non-communicable diseases,Air pollution,2013,409.6162875,388.491936,10
Both,Non-communicable diseases,Impaired kidney function,2013,221.3556288,219.9578065,11
Both,Non-communicable diseases,Low physical activity,2013,173.1783848,171.9935665,12
Both,Non-communicable diseases,Childhood maltreatment,2013,84.50713908,81.52228465,13
Both,Non-communicable diseases,Other environmental risks,2013,63.46263393,58.6562618,14
Both,Non-communicable diseases,Unsafe sex,2013,43.86350768,43.9591995,15
Both,Non-communicable diseases,Intimate partner violence,2013,27.89737731,28.22153746,16
Both,Non-communicable diseases,Child and maternal malnutrition,2013,3.943211863,3.868660034,17
Both,Non-communicable diseases,Tobacco,2014,1756.094411,1703.235775,1
Both,Non-communicable diseases,High body-mass index,2014,1320.089813,1351.826614,2
Both,Non-communicable diseases,Dietary risks,2014,1318.650638,1338.474071,3
Both,Non-communicable diseases,High systolic blood pressure,2014,1067.893198,1079.722422,4
Both,Non-communicable diseases,High fasting plasma glucose,2014,1012.547092,1098.180812,5
Both,Non-communicable diseases,Alcohol use,2014,620.4378219,620.7486448,6
Both,Non-communicable diseases,Occupational risks,2014,619.0734149,618.3645368,7
Both,Non-communicable diseases,High LDL cholesterol,2014,579.8296295,580.3970841,8
Both,Non-communicable diseases,Drug use,2014,528.8161145,534.1370218,9
Both,Non-communicable diseases,Air pollution,2014,390.0614623,388.491936,10
Both,Non-communicable diseases,Impaired kidney function,2014,219.4950513,219.9578065,11
Both,Non-communicable diseases,Low physical activity,2014,169.660318,171.9935665,12
Both,Non-communicable diseases,Childhood maltreatment,2014,84.02635857,81.52228465,13
Both,Non-communicable diseases,Other environmental risks,2014,61.50971597,58.6562618,14
Both,Non-communicable diseases,Unsafe sex,2014,43.4559505,43.9591995,15
Both,Non-communicable diseases,Intimate partner violence,2014,27.99742793,28.22153746,16
Both,Non-communicable diseases,Child and maternal malnutrition,2014,3.89587087,3.868660034,17
Both,Non-communicable diseases,Tobacco,2015,1740.563951,1703.235775,1
Both,Non-communicable diseases,High body-mass index,2015,1332.866307,1351.826614,2
Both,Non-communicable diseases,Dietary risks,2015,1325.924491,1338.474071,3
Both,Non-communicable diseases,High systolic blood pressure,2015,1072.571576,1079.722422,4
Both,Non-communicable diseases,High fasting plasma glucose,2015,1041.987884,1098.180812,5
Both,Non-communicable diseases,Alcohol use,2015,621.9217139,620.7486448,6
Both,Non-communicable diseases,Occupational risks,2015,619.1929036,618.3645368,7
Both,Non-communicable diseases,High LDL cholesterol,2015,580.0930423,580.3970841,8
Both,Non-communicable diseases,Drug use,2015,535.7271167,534.1370218,9
Both,Non-communicable diseases,Air pollution,2015,391.9319977,388.491936,10
Both,Non-communicable diseases,Impaired kidney function,2015,221.0415008,219.9578065,11
Both,Non-communicable diseases,Low physical activity,2015,170.4125832,171.9935665,12
Both,Non-communicable diseases,Childhood maltreatment,2015,83.37990421,81.52228465,13
Both,Non-communicable diseases,Other environmental risks,2015,60.62642683,58.6562618,14
Both,Non-communicable diseases,Unsafe sex,2015,43.21474904,43.9591995,15
Both,Non-communicable diseases,Intimate partner violence,2015,28.09534706,28.22153746,16
Both,Non-communicable diseases,Child and maternal malnutrition,2015,3.899729828,3.868660034,17
Both,Non-communicable diseases,Tobacco,2016,1725.106183,1703.235775,1
Both,Non-communicable diseases,High body-mass index,2016,1344.500322,1351.826614,2
Both,Non-communicable diseases,Dietary risks,2016,1329.455965,1338.474071,3
Both,Non-communicable diseases,High systolic blood pressure,2016,1073.940403,1079.722422,4
Both,Non-communicable diseases,High fasting plasma glucose,2016,1069.431164,1098.180812,5
Both,Non-communicable diseases,Alcohol use,2016,626.0680678,620.7486448,6
Both,Non-communicable diseases,Occupational risks,2016,619.294056,618.3645368,7
Both,Non-communicable diseases,High LDL cholesterol,2016,578.0655552,580.3970841,8
Both,Non-communicable diseases,Drug use,2016,539.41561,534.1370218,9
Both,Non-communicable diseases,Air pollution,2016,388.7908903,388.491936,10
Both,Non-communicable diseases,Impaired kidney function,2016,220.8648388,219.9578065,11
Both,Non-communicable diseases,Low physical activity,2016,170.4977333,171.9935665,12
Both,Non-communicable diseases,Childhood maltreatment,2016,82.59247852,81.52228465,13
